"DATA INICIAL","DATA FINAL","PRODUTO","NÚMERO DE POSTOS PESQUISADOS","UNIDADE DE MEDIDA","PREÇO MÉDIO REVENDA","DESVIO PADRÃO REVENDA","PREÇO MÍNIMO REVENDA","PREÇO MÁXIMO REVENDA","MARGEM MÉDIA REVENDA","COEF DE VARIAÇÃO REVENDA","PREÇO MÉDIO DISTRIBUIÇÃO","DESVIO PADRÃO DISTRIBUIÇÃO","PREÇO MÍNIMO DISTRIBUIÇÃO","PREÇO MÁXIMO DISTRIBUIÇÃO","COEF DE VARIAÇÃO DISTRIBUIÇÃO",""
"12/31/2017","1/6/2018","GASOLINA COMUM","5398","R$/l","4.151","0.269","3.499","5.150","0.424","0.065","3.727","0.213","2.904","4.388","0.057",""
"12/31/2017","1/6/2018","GLP","4365","R$/13Kg","67.203","8.789","45.000","115.000","18.212","0.131","48.991","7.608","34.760","86.000","0.155",""
"12/31/2017","1/6/2018","GNV","269","R$/m3","2.478","0.285","1.760","3.099","0.722","0.115","1.756","0.196","1.475","2.258","0.112",""
"12/31/2017","1/6/2018","OLEO DIESEL","3175","R$/l","3.356","0.200","2.830","4.470","0.357","0.060","2.999","0.149","2.630","3.725","0.050",""
"12/31/2017","1/6/2018","OLEO DIESEL S10","4224","R$/l","3.479","0.206","2.950","4.590","0.400","0.059","3.079","0.153","2.520","4.142","0.050",""
"1/7/2018","1/13/2018","ETANOL HIDRATADO","5104","R$/l","2.963","0.343","2.249","4.399","0.359","0.116","2.604","0.262","2.100","3.749","0.101",""
"1/7/2018","1/13/2018","GASOLINA COMUM","5758","R$/l","4.183","0.268","3.499","5.150","0.449","0.064","3.734","0.206","2.990","4.388","0.055",""
"1/7/2018","1/13/2018","GLP","4360","R$/13Kg","67.282","8.787","45.000","115.000","18.463","0.131","48.819","7.610","34.580","86.000","0.156",""
"1/7/2018","1/13/2018","GNV","314","R$/m3","2.458","0.298","1.760","3.299","0.681","0.121","1.777","0.184","1.446","2.258","0.104",""
"1/7/2018","1/13/2018","OLEO DIESEL","3284","R$/l","3.368","0.203","2.899","4.470","0.362","0.060","3.006","0.152","2.490","3.725","0.051",""
"1/7/2018","1/13/2018","OLEO DIESEL S10","4485","R$/l","3.494","0.206","2.949","4.590","0.400","0.059","3.094","0.154","2.520","4.142","0.050",""
"1/14/2018","1/20/2018","ETANOL HIDRATADO","5117","R$/l","2.991","0.341","2.279","4.590","0.338","0.114","2.653","0.278","2.100","3.908","0.105",""
"1/14/2018","1/20/2018","GASOLINA COMUM","5747","R$/l","4.194","0.268","3.549","5.150","0.432","0.064","3.762","0.212","2.990","4.394","0.056",""
"1/14/2018","1/20/2018","GLP","4366","R$/13Kg","67.078","8.864","45.000","115.000","17.947","0.132","49.131","7.806","30.000","94.500","0.159",""
"1/14/2018","1/20/2018","GNV","286","R$/m3","2.471","0.300","1.760","3.157","0.745","0.121","1.726","0.221","1.354","2.360","0.128",""
"1/14/2018","1/20/2018","OLEO DIESEL","3264","R$/l","3.377","0.203","2.799","4.470","0.354","0.060","3.023","0.153","2.490","3.730","0.051",""
"1/14/2018","1/20/2018","OLEO DIESEL S10","4449","R$/l","3.501","0.205","2.970","4.599","0.387","0.059","3.114","0.148","2.573","3.988","0.048",""
"1/21/2018","1/27/2018","ETANOL HIDRATADO","5107","R$/l","3.002","0.344","2.197","4.739","0.334","0.115","2.668","0.279","1.690","3.908","0.105",""
"1/21/2018","1/27/2018","GASOLINA COMUM","5755","R$/l","4.198","0.268","3.499","5.150","0.434","0.064","3.764","0.213","2.990","4.420","0.057",""
"1/21/2018","1/27/2018","GLP","4361","R$/13Kg","67.466","8.854","45.000","115.000","18.183","0.131","49.283","7.773","30.590","94.500","0.158",""
"1/21/2018","1/27/2018","GNV","322","R$/m3","2.469","0.307","1.760","3.250","0.735","0.124","1.734","0.221","1.354","2.531","0.127",""
"1/21/2018","1/27/2018","OLEO DIESEL","3263","R$/l","3.381","0.202","2.799","4.490","0.359","0.060","3.022","0.155","2.490","3.812","0.051",""
"1/21/2018","1/27/2018","OLEO DIESEL S10","4452","R$/l","3.501","0.204","2.940","4.590","0.385","0.058","3.116","0.152","2.590","4.162","0.049",""
"1/28/2018","2/3/2018","ETANOL HIDRATADO","5115","R$/l","3.023","0.354","2.249","4.739","0.333","0.117","2.690","0.291","2.100","3.903","0.108",""
"1/28/2018","2/3/2018","GASOLINA COMUM","5756","R$/l","4.221","0.263","3.579","5.150","0.448","0.062","3.773","0.211","2.924","4.439","0.056",""
"1/28/2018","2/3/2018","GLP","4364","R$/13Kg","67.223","8.858","45.000","120.000","17.544","0.132","49.679","7.783","31.360","94.500","0.157",""
"1/28/2018","2/3/2018","GNV","328","R$/m3","2.459","0.304","1.799","3.299","0.694","0.124","1.765","0.206","1.244","2.288","0.117",""
"1/28/2018","2/3/2018","OLEO DIESEL","3297","R$/l","3.395","0.201","2.939","4.479","0.363","0.059","3.032","0.151","2.490","3.735","0.050",""
"1/28/2018","2/3/2018","OLEO DIESEL S10","4451","R$/l","3.512","0.203","2.970","4.770","0.386","0.058","3.126","0.157","2.590","4.162","0.050",""
"2/4/2018","2/10/2018","ETANOL HIDRATADO","5104","R$/l","3.021","0.356","2.249","4.739","0.332","0.118","2.689","0.296","2.100","3.903","0.110",""
"2/4/2018","2/10/2018","GASOLINA COMUM","5761","R$/l","4.212","0.266","3.579","5.199","0.443","0.063","3.769","0.209","2.990","4.384","0.055",""
"2/4/2018","2/10/2018","GLP","4363","R$/13Kg","67.069","8.782","45.000","120.000","17.401","0.131","49.668","7.780","31.580","94.500","0.157",""
"2/4/2018","2/10/2018","GNV","316","R$/m3","2.485","0.297","1.799","3.179","0.727","0.120","1.758","0.216","1.244","2.288","0.123",""
"2/4/2018","2/10/2018","OLEO DIESEL","3283","R$/l","3.388","0.203","2.899","4.479","0.366","0.060","3.022","0.151","2.490","3.733","0.050",""
"2/4/2018","2/10/2018","OLEO DIESEL S10","4441","R$/l","3.515","0.205","2.949","4.770","0.390","0.058","3.125","0.161","2.590","4.130","0.052",""
"2/11/2018","2/17/2018","ETANOL HIDRATADO","5084","R$/l","3.026","0.357","2.217","4.739","0.335","0.118","2.691","0.300","2.040","3.954","0.111",""
"2/11/2018","2/17/2018","GASOLINA COMUM","5760","R$/l","4.212","0.263","3.499","5.190","0.458","0.062","3.754","0.211","2.990","4.417","0.056",""
"2/11/2018","2/17/2018","GLP","4356","R$/13Kg","66.785","8.824","45.000","120.000","16.852","0.132","49.933","7.897","31.560","94.500","0.158",""
"2/11/2018","2/17/2018","GNV","301","R$/m3","2.508","0.305","1.799","3.199","0.741","0.122","1.767","0.179","1.353","2.333","0.101",""
"2/11/2018","2/17/2018","OLEO DIESEL","3249","R$/l","3.390","0.204","2.799","4.479","0.394","0.060","2.996","0.163","2.490","3.721","0.054",""
"2/11/2018","2/17/2018","OLEO DIESEL S10","4457","R$/l","3.512","0.205","2.940","4.770","0.424","0.058","3.088","0.165","2.590","4.130","0.053",""
"2/18/2018","2/24/2018","ETANOL HIDRATADO","5089","R$/l","3.027","0.365","2.249","4.739","0.335","0.121","2.692","0.309","2.080","4.007","0.115",""
"2/18/2018","2/24/2018","GASOLINA COMUM","5763","R$/l","4.209","0.272","3.559","5.199","0.461","0.065","3.748","0.214","2.990","4.398","0.057",""
"2/18/2018","2/24/2018","GLP","4363","R$/13Kg","66.842","8.619","47.000","120.000","17.037","0.129","49.805","7.884","31.950","94.500","0.158",""
"2/18/2018","2/24/2018","GNV","305","R$/m3","2.534","0.305","1.799","3.299","0.729","0.120","1.805","0.240","1.474","2.457","0.133",""
"2/18/2018","2/24/2018","OLEO DIESEL","3302","R$/l","3.383","0.207","2.949","4.479","0.407","0.061","2.976","0.164","2.490","3.721","0.055",""
"2/18/2018","2/24/2018","OLEO DIESEL S10","4463","R$/l","3.508","0.209","2.959","4.770","0.433","0.060","3.075","0.164","2.590","4.130","0.053",""
"2/25/2018","3/3/2018","ETANOL HIDRATADO","5087","R$/l","3.019","0.366","2.199","4.739","0.328","0.121","2.691","0.308","2.080","4.007","0.114",""
"2/25/2018","3/3/2018","GASOLINA COMUM","5761","R$/l","4.193","0.276","3.479","5.200","0.439","0.066","3.754","0.219","2.990","4.445","0.058",""
"2/25/2018","3/3/2018","GLP","4360","R$/13Kg","66.721","8.690","45.000","120.000","17.357","0.130","49.364","7.896","31.790","94.500","0.160",""
"2/25/2018","3/3/2018","GNV","321","R$/m3","2.538","0.308","1.810","3.199","0.689","0.121","1.849","0.272","1.276","2.531","0.147",""
"2/25/2018","3/3/2018","OLEO DIESEL","3308","R$/l","3.391","0.208","2.890","4.479","0.425","0.061","2.966","0.161","2.490","3.721","0.054",""
"2/25/2018","3/3/2018","OLEO DIESEL S10","4472","R$/l","3.502","0.211","2.899","4.770","0.444","0.060","3.058","0.165","2.493","4.130","0.054",""
"3/4/2018","3/10/2018","ETANOL HIDRATADO","5114","R$/l","3.015","0.374","2.170","4.739","0.322","0.124","2.693","0.312","2.039","4.007","0.116",""
"3/4/2018","3/10/2018","GASOLINA COMUM","5779","R$/l","4.189","0.282","3.479","5.199","0.424","0.067","3.765","0.225","2.990","4.455","0.060",""
"3/4/2018","3/10/2018","GLP","4353","R$/13Kg","66.861","8.703","48.000","120.000","17.531","0.130","49.330","7.881","32.790","94.500","0.160",""
"3/4/2018","3/10/2018","GNV","323","R$/m3","2.534","0.326","1.810","3.199","0.721","0.129","1.813","0.251","1.276","2.492","0.138",""
"3/4/2018","3/10/2018","OLEO DIESEL","3270","R$/l","3.378","0.209","2.890","4.479","0.410","0.062","2.968","0.159","2.490","3.686","0.054",""
"3/4/2018","3/10/2018","OLEO DIESEL S10","4482","R$/l","3.503","0.211","2.950","4.770","0.444","0.060","3.059","0.167","2.590","4.056","0.055",""
"3/11/2018","3/17/2018","ETANOL HIDRATADO","5099","R$/l","3.032","0.377","2.177","4.739","0.314","0.124","2.718","0.307","2.039","4.007","0.113",""
"3/11/2018","3/17/2018","GASOLINA COMUM","5777","R$/l","4.205","0.279","3.499","5.200","0.434","0.066","3.771","0.223","2.990","4.459","0.059",""
"3/11/2018","3/17/2018","GLP","4366","R$/13Kg","66.680","8.680","45.000","110.000","17.199","0.130","49.481","7.968","32.860","94.500","0.161",""
"3/11/2018","3/17/2018","GNV","287","R$/m3","2.536","0.316","1.900","3.299","0.677","0.125","1.859","0.216","1.448","2.436","0.116",""
"3/11/2018","3/17/2018","OLEO DIESEL","3236","R$/l","3.385","0.210","2.899","4.479","0.415","0.062","2.970","0.163","2.490","3.686","0.055",""
"3/11/2018","3/17/2018","OLEO DIESEL S10","4460","R$/l","3.502","0.212","2.950","4.770","0.440","0.061","3.062","0.159","2.590","4.056","0.052",""
"3/18/2018","3/24/2018","ETANOL HIDRATADO","5090","R$/l","3.033","0.375","2.177","4.739","0.312","0.124","2.721","0.316","1.690","4.007","0.116",""
"3/18/2018","3/24/2018","GASOLINA COMUM","5789","R$/l","4.198","0.282","3.499","5.199","0.428","0.067","3.770","0.224","2.990","4.459","0.059",""
"3/18/2018","3/24/2018","GLP","4366","R$/13Kg","66.739","8.662","45.000","110.000","17.527","0.130","49.212","7.687","30.000","94.500","0.156",""
"3/18/2018","3/24/2018","GNV","287","R$/m3","2.553","0.317","1.900","3.199","0.734","0.124","1.819","0.225","1.448","2.424","0.124",""
"3/18/2018","3/24/2018","OLEO DIESEL","3281","R$/l","3.378","0.211","2.899","4.479","0.410","0.062","2.968","0.164","2.490","3.686","0.055",""
"3/18/2018","3/24/2018","OLEO DIESEL S10","4455","R$/l","3.498","0.212","2.950","4.770","0.435","0.061","3.063","0.162","2.590","4.078","0.053",""
"3/25/2018","3/31/2018","ETANOL HIDRATADO","5105","R$/l","3.048","0.373","2.377","4.739","0.316","0.122","2.732","0.316","1.985","4.007","0.116",""
"3/25/2018","3/31/2018","GASOLINA COMUM","5789","R$/l","4.200","0.288","3.499","5.200","0.404","0.069","3.796","0.233","3.320","4.527","0.061",""
"3/25/2018","3/31/2018","GLP","4365","R$/13Kg","66.765","8.627","45.000","120.000","17.306","0.129","49.459","7.718","32.790","94.500","0.156",""
"3/25/2018","3/31/2018","GNV","297","R$/m3","2.549","0.323","1.900","3.399","0.673","0.127","1.876","0.254","1.475","2.481","0.135",""
"3/25/2018","3/31/2018","OLEO DIESEL","3208","R$/l","3.391","0.211","2.890","4.479","0.383","0.062","3.008","0.154","2.531","3.668","0.051",""
"3/25/2018","3/31/2018","OLEO DIESEL S10","4511","R$/l","3.504","0.210","2.940","4.770","0.408","0.060","3.096","0.153","2.672","4.078","0.049",""
"4/1/2018","4/7/2018","ETANOL HIDRATADO","5103","R$/l","3.031","0.376","2.379","4.739","0.329","0.124","2.702","0.320","2.015","4.007","0.118",""
"4/1/2018","4/7/2018","GASOLINA COMUM","5804","R$/l","4.208","0.292","3.469","5.200","0.411","0.069","3.797","0.238","2.990","4.527","0.063",""
"4/1/2018","4/7/2018","GLP","4368","R$/13Kg","67.066","8.577","45.000","120.000","17.487","0.128","49.579","7.622","32.790","94.500","0.154",""
"4/1/2018","4/7/2018","GNV","292","R$/m3","2.536","0.333","1.830","3.399","0.640","0.131","1.896","0.220","1.474","2.439","0.116",""
"4/1/2018","4/7/2018","OLEO DIESEL","3263","R$/l","3.398","0.212","2.890","4.479","0.375","0.062","3.023","0.159","2.490","3.753","0.053",""
"4/1/2018","4/7/2018","OLEO DIESEL S10","4494","R$/l","3.487","0.211","2.940","4.770","0.389","0.061","3.098","0.157","2.590","4.170","0.051",""
"4/8/2018","4/14/2018","ETANOL HIDRATADO","5078","R$/l","3.019","0.389","2.390","4.740","0.388","0.129","2.631","0.374","1.935","4.020","0.142",""
"4/8/2018","4/14/2018","GASOLINA COMUM","5790","R$/l","4.208","0.293","3.397","5.200","0.413","0.070","3.795","0.233","2.990","4.530","0.061",""
"4/8/2018","4/14/2018","GLP","4372","R$/13Kg","66.866","8.588","45.000","110.000","17.010","0.128","49.856","7.621","34.790","94.500","0.153",""
"4/8/2018","4/14/2018","GNV","290","R$/m3","2.548","0.315","1.900","3.399","0.715","0.124","1.833","0.217","1.345","2.439","0.118",""
"4/8/2018","4/14/2018","OLEO DIESEL","3201","R$/l","3.410","0.212","2.890","4.560","0.361","0.062","3.049","0.156","2.490","3.753","0.051",""
"4/8/2018","4/14/2018","OLEO DIESEL S10","4495","R$/l","3.497","0.211","2.979","4.870","0.376","0.060","3.121","0.150","2.590","4.170","0.048",""
"4/15/2018","4/21/2018","ETANOL HIDRATADO","5090","R$/l","2.971","0.408","2.159","4.740","0.408","0.137","2.563","0.393","1.935","4.283","0.153",""
"4/15/2018","4/21/2018","GASOLINA COMUM","5802","R$/l","4.215","0.291","3.397","5.199","0.414","0.069","3.801","0.229","2.990","4.530","0.060",""
"4/15/2018","4/21/2018","GLP","4366","R$/13Kg","67.088","8.541","45.000","110.000","16.960","0.127","50.128","7.395","30.000","94.500","0.148",""
"4/15/2018","4/21/2018","GNV","306","R$/m3","2.574","0.306","1.860","3.399","0.722","0.119","1.852","0.200","1.345","2.498","0.108",""
"4/15/2018","4/21/2018","OLEO DIESEL","3285","R$/l","3.427","0.213","2.890","4.560","0.347","0.062","3.080","0.167","2.490","3.872","0.054",""
"4/15/2018","4/21/2018","OLEO DIESEL S10","4509","R$/l","3.515","0.214","2.979","4.870","0.366","0.061","3.149","0.164","2.590","4.279","0.052",""
"4/22/2018","4/28/2018","ETANOL HIDRATADO","5058","R$/l","2.893","0.446","2.130","4.790","0.434","0.154","2.459","0.425","1.935","4.002","0.173",""
"4/22/2018","4/28/2018","GASOLINA COMUM","5785","R$/l","4.226","0.292","3.459","5.110","0.419","0.069","3.807","0.230","3.060","4.572","0.060",""
"4/22/2018","4/28/2018","GLP","4370","R$/13Kg","66.919","8.651","45.000","110.000","16.521","0.129","50.398","7.292","35.890","94.500","0.145",""
"4/22/2018","4/28/2018","GNV","301","R$/m3","2.555","0.321","1.890","3.399","0.685","0.126","1.870","0.271","1.474","2.498","0.145",""
"4/22/2018","4/28/2018","OLEO DIESEL","3197","R$/l","3.471","0.207","2.970","4.660","0.336","0.060","3.135","0.158","2.682","3.872","0.050",""
"4/22/2018","4/28/2018","OLEO DIESEL S10","4478","R$/l","3.555","0.210","3.049","4.970","0.349","0.059","3.206","0.161","2.701","4.279","0.050",""
"4/29/2018","5/5/2018","ETANOL HIDRATADO","5060","R$/l","2.853","0.460","2.099","4.799","0.440","0.161","2.413","0.422","1.920","4.002","0.175",""
"4/29/2018","5/5/2018","GASOLINA COMUM","5803","R$/l","4.225","0.293","3.488","5.259","0.409","0.069","3.816","0.229","2.990","4.572","0.060",""
"4/29/2018","5/5/2018","GLP","4363","R$/13Kg","66.963","8.624","45.000","110.000","16.626","0.129","50.337","7.369","30.610","94.500","0.146",""
"4/29/2018","5/5/2018","GNV","289","R$/m3","2.571","0.317","1.889","3.249","0.738","0.123","1.833","0.259","1.407","2.498","0.141",""
"4/29/2018","5/5/2018","OLEO DIESEL","3245","R$/l","3.495","0.208","2.990","4.700","0.339","0.060","3.156","0.158","2.490","3.900","0.050",""
"4/29/2018","5/5/2018","OLEO DIESEL S10","4501","R$/l","3.585","0.209","3.049","4.970","0.354","0.058","3.231","0.157","2.590","4.262","0.049",""
"5/6/2018","5/12/2018","ETANOL HIDRATADO","5071","R$/l","2.802","0.480","2.079","4.790","0.439","0.171","2.363","0.406","1.885","3.968","0.172",""
"5/6/2018","5/12/2018","GASOLINA COMUM","5790","R$/l","4.257","0.298","3.369","5.250","0.419","0.070","3.838","0.226","3.276","4.571","0.059",""
"5/6/2018","5/12/2018","GLP","4372","R$/13Kg","66.819","8.588","45.000","110.000","16.449","0.129","50.370","7.312","32.920","94.500","0.145",""
"5/6/2018","5/12/2018","GNV","296","R$/m3","2.623","0.331","1.890","3.499","0.776","0.126","1.847","0.211","1.353","2.396","0.114",""
"5/6/2018","5/12/2018","OLEO DIESEL","3185","R$/l","3.551","0.205","2.990","4.479","0.345","0.058","3.206","0.158","2.630","3.900","0.049",""
"5/6/2018","5/12/2018","OLEO DIESEL S10","4500","R$/l","3.644","0.208","3.099","4.690","0.356","0.057","3.288","0.151","2.791","4.262","0.046",""
"5/13/2018","5/19/2018","ETANOL HIDRATADO","5068","R$/l","2.784","0.481","2.079","4.790","0.433","0.173","2.351","0.392","1.907","3.968","0.167",""
"5/13/2018","5/19/2018","GASOLINA COMUM","5800","R$/l","4.284","0.296","3.499","5.259","0.409","0.069","3.875","0.233","2.990","4.571","0.060",""
"5/13/2018","5/19/2018","GLP","4363","R$/13Kg","66.968","8.635","45.000","115.000","16.689","0.129","50.279","7.414","32.480","84.000","0.147",""
"5/13/2018","5/19/2018","GNV","279","R$/m3","2.635","0.344","1.860","3.499","0.748","0.131","1.887","0.240","1.353","2.495","0.127",""
"5/13/2018","5/19/2018","OLEO DIESEL","3236","R$/l","3.595","0.210","2.999","4.479","0.338","0.058","3.257","0.163","2.490","3.917","0.050",""
"5/13/2018","5/19/2018","OLEO DIESEL S10","4538","R$/l","3.691","0.209","3.150","4.890","0.355","0.057","3.336","0.159","2.590","4.398","0.048",""
"5/20/2018","5/26/2018","ETANOL HIDRATADO","4936","R$/l","2.818","0.465","2.079","4.699","0.420","0.165","2.398","0.360","1.880","3.973","0.150",""
"5/20/2018","5/26/2018","GASOLINA COMUM","5627","R$/l","4.435","0.291","3.499","5.459","0.450","0.066","3.985","0.240","2.990","4.836","0.060",""
"5/20/2018","5/26/2018","GLP","4368","R$/13Kg","67.022","8.638","48.000","110.000","16.754","0.129","50.268","7.163","30.000","85.000","0.142",""
"5/20/2018","5/26/2018","GNV","284","R$/m3","2.676","0.330","1.969","3.500","0.811","0.123","1.865","0.228","1.317","2.475","0.122",""
"5/20/2018","5/26/2018","OLEO DIESEL","3182","R$/l","3.788","0.213","3.170","4.859","0.387","0.056","3.401","0.161","2.490","4.100","0.047",""
"5/20/2018","5/26/2018","OLEO DIESEL S10","4436","R$/l","3.863","0.208","3.280","4.909","0.402","0.054","3.461","0.164","2.590","4.478","0.047",""
"5/27/2018","6/2/2018","ETANOL HIDRATADO","271","R$/l","2.953","0.476","2.459","4.590","0.514","0.161","2.439","0.396","2.109","3.632","0.162",""
"5/27/2018","6/2/2018","GASOLINA COMUM","485","R$/l","4.614","0.247","3.898","5.400","0.621","0.054","3.993","0.238","3.490","4.836","0.060",""
"5/27/2018","6/2/2018","GLP","587","R$/13Kg","70.606","8.004","53.000","105.000","22.148","0.113","48.458","7.967","39.000","67.570","0.164",""
"5/27/2018","6/2/2018","GNV","111","R$/m3","2.671","0.314","1.950","3.359","0.804","0.118","1.867","0.250","1.407","2.475","0.134",""
"5/27/2018","6/2/2018","OLEO DIESEL","378","R$/l","3.828","0.235","3.300","5.200","0.382","0.061","3.446","0.178","3.047","3.955","0.052",""
"5/27/2018","6/2/2018","OLEO DIESEL S10","454","R$/l","3.899","0.224","3.379","5.300","0.410","0.057","3.489","0.199","2.989","4.478","0.057",""
"6/3/2018","6/9/2018","ETANOL HIDRATADO","4478","R$/l","2.982","0.410","2.199","4.947","0.453","0.137","2.529","0.325","1.970","3.817","0.129",""
"6/3/2018","6/9/2018","GASOLINA COMUM","5508","R$/l","4.603","0.262","3.599","5.599","0.537","0.057","4.066","0.235","3.302","4.832","0.058",""
"6/3/2018","6/9/2018","GLP","3755","R$/13Kg","68.967","8.280","50.000","110.000","18.279","0.120","50.688","7.277","35.000","83.000","0.144",""
"6/3/2018","6/9/2018","GNV","285","R$/m3","2.678","0.341","1.969","3.890","0.786","0.127","1.892","0.281","1.470","2.495","0.149",""
"6/3/2018","6/9/2018","OLEO DIESEL","2855","R$/l","3.482","0.248","2.939","4.859","0.328","0.071","3.154","0.205","2.440","4.100","0.065",""
"6/3/2018","6/9/2018","OLEO DIESEL S10","3992","R$/l","3.574","0.237","2.890","5.080","0.354","0.066","3.220","0.201","2.835","4.306","0.062",""
"6/10/2018","6/16/2018","ETANOL HIDRATADO","4792","R$/l","2.948","0.419","2.199","4.947","0.408","0.142","2.540","0.341","1.998","3.817","0.134",""
"6/10/2018","6/16/2018","GASOLINA COMUM","5697","R$/l","4.572","0.267","3.899","5.499","0.508","0.058","4.064","0.232","3.520","4.832","0.057",""
